,Rating,Company Name,Job Title,Salary,Location,Employment_status,Job_roles,Rank,Local Purchasing Power Index,Total Expenses,Salary-to-Expenses Ratio,Salary-to-Purchasing Power Ratio
240,3.8,XYZ,Android Developer,800000,Bangalore,Full Time,Android,21,131.8,82.0,9756.10,6069.80
241,3.9,Philips,Android Developer - Intern,300000,Bangalore,Intern,Android,21,131.8,82.0,3658.54,2276.18
242,4.6,Razorthink,Android Developer,400000,Bangalore,Full Time,Android,21,131.8,82.0,4878.05,3034.90
243,4.0,Nanite Solutions,Android Developer,300000,Bangalore,Full Time,Android,21,131.8,82.0,3658.54,2276.18
244,4.0,DexIdeate,Android Developer,252000,Bangalore,Full Time,Android,21,131.8,82.0,3073.17,1911.99
245,4.0,Fresherworld.com,Android Developer,400000,Bangalore,Full Time,Android,21,131.8,82.0,4878.05,3034.90
246,4.0,Immersion Software Labs,Android Developer,400000,Bangalore,Full Time,Android,21,131.8,82.0,4878.05,3034.90
247,3.3,MNM Media,Android Developer,200000,Bangalore,Full Time,Android,21,131.8,82.0,2439.02,1517.45
248,3.1,Digital Aristotle,Android Developer,1500000,Bangalore,Full Time,Android,21,131.8,82.0,18292.68,11380.88
249,2.1,GSA TechWorld,Android Developer,384000,Bangalore,Full Time,Android,21,131.8,82.0,4682.93,2913.51
250,4.5,Google,Android Developer,1900000,Bangalore,Full Time,Android,21,131.8,82.0,23170.73,14415.78
251,4.7,Inito,Android Developer,672000,Bangalore,Full Time,Android,21,131.8,82.0,8195.12,5098.63
252,5.0,GetVu,Android Developer,600000,Bangalore,Full Time,Android,21,131.8,82.0,7317.07,4552.35
253,4.0,ZaranTech,Android Developer,516000,Bangalore,Full Time,Android,21,131.8,82.0,6292.68,3915.02
254,5.0,IBetterTechnologies,Android Developer,588000,Bangalore,Full Time,Android,21,131.8,82.0,7170.73,4461.31
255,2.3,GPSDesk,Android Developer,300000,Bangalore,Full Time,Android,21,131.8,82.0,3658.54,2276.18
256,4.7,adeptpros,Android Developer,200000,Bangalore,Full Time,Android,21,131.8,82.0,2439.02,1517.45
257,4.1,Mishipay,Android Developer,1000000,Bangalore,Full Time,Android,21,131.8,82.0,12195.12,7587.25
258,4.4,Gojek,Android Developer,2100000,Bangalore,Full Time,Android,21,131.8,82.0,25609.76,15933.23
259,4.2,Gozo,Android Developer,300000,Bangalore,Full Time,Android,21,131.8,82.0,3658.54,2276.18
260,4.9,Retranz Infolabs,Android Developer - Intern,168000,Bangalore,Intern,Android,21,131.8,82.0,2048.78,1274.66
261,4.0,Nuclei,Android Developer - Intern,264000,Bangalore,Intern,Android,21,131.8,82.0,3219.51,2003.03
262,4.1,OliveBoard,Android Developer,1100000,Bangalore,Full Time,Android,21,131.8,82.0,13414.63,8345.98
263,3.9,Mahiti Infotech,Android Developer,300000,Bangalore,Full Time,Android,21,131.8,82.0,3658.54,2276.18
264,4.8,Henote Technologies,Android Developer,600000,Bangalore,Full Time,Android,21,131.8,82.0,7317.07,4552.35
265,4.1,Plivo,Android Developer - Intern,552000,Bangalore,Intern,Android,21,131.8,82.0,6731.71,4188.16
266,4.5,Myelin Foundry,Android Developer - Intern,372000,Bangalore,Intern,Android,21,131.8,82.0,4536.59,2822.46
267,3.4,News Corp,Android Developer,1600000,Bangalore,Full Time,Android,21,131.8,82.0,19512.20,12139.61
268,4.1,Lenskart Solutions,Android Developer,1000000,Bangalore,Full Time,Android,21,131.8,82.0,12195.12,7587.25
269,3.8,HungerBox,Android Developer,1000000,Bangalore,Full Time,Android,21,131.8,82.0,12195.12,7587.25
270,3.5,Appface,Android Developer Contractor,168000,Bangalore,Contractor,Android,21,131.8,82.0,2048.78,1274.66
271,3.4,OYO,Android Developer,1400000,Bangalore,Full Time,Android,21,131.8,82.0,17073.17,10622.15
272,3.6,T.I.G.E.R. Innovations,Android Developer,540000,Bangalore,Full Time,Android,21,131.8,82.0,6585.37,4097.12
273,4.6,Appiness Interactive,Android Developer - Intern,144000,Bangalore,Intern,Android,21,131.8,82.0,1756.10,1092.56
274,3.7,Diverse Lynx,Android Developer,800000,Bangalore,Full Time,Android,21,131.8,82.0,9756.10,6069.80
275,4.8,Dropshop,Android Developer,800000,Bangalore,Full Time,Android,21,131.8,82.0,9756.10,6069.80
276,4.0,Time Logic Solutions,Android Developer,900000,Bangalore,Full Time,Android,21,131.8,82.0,10975.61,6828.53
277,3.3,Hotstar,Android Developer,2400000,Bangalore,Full Time,Android,21,131.8,82.0,29268.29,18209.41
278,5.0,Human Fractal.Ai,Android Developer - Intern,168000,Bangalore,Intern,Android,21,131.8,82.0,2048.78,1274.66
279,3.7,Adaalo,Android Developer,200000,Bangalore,Full Time,Android,21,131.8,82.0,2439.02,1517.45
280,3.8,Chumbak Design,Android Developer,700000,Bangalore,Full Time,Android,21,131.8,82.0,8536.59,5311.08
281,4.2,Licious,Android Developer,600000,Bangalore,Full Time,Android,21,131.8,82.0,7317.07,4552.35
282,4.0,Object Scope,Android Developer,200000,Bangalore,Full Time,Android,21,131.8,82.0,2439.02,1517.45
283,3.3,Incture Technologies,Android Developer,500000,Bangalore,Full Time,Android,21,131.8,82.0,6097.56,3793.63
284,4.1,Tesco Bengaluru,Android Developer,1800000,Bangalore,Full Time,Android,21,131.8,82.0,21951.22,13657.06
285,3.9,ATG,Android Developer - Intern,156000,Bangalore,Intern,Android,21,131.8,82.0,1902.44,1183.61
286,4.4,ZikraByte,Android Developer,300000,Bangalore,Full Time,Android,21,131.8,82.0,3658.54,2276.18
287,3.0,Katerra,Android Developer,400000,Bangalore,Full Time,Android,21,131.8,82.0,4878.05,3034.90
288,4.1,MountBlue Technologies,Android Developer,300000,Bangalore,Full Time,Android,21,131.8,82.0,3658.54,2276.18
289,4.2,Embitel Technologies,Android Developer,1000000,Bangalore,Full Time,Android,21,131.8,82.0,12195.12,7587.25
290,2.3,Gypsee,Android Developer,336000,Bangalore,Full Time,Android,21,131.8,82.0,4097.56,2549.32
291,4.0,Aspiring Wings Technologies,Android Developer,300000,Bangalore,Full Time,Android,21,131.8,82.0,3658.54,2276.18
292,1.8,Gridlle,Android Developer,228000,Bangalore,Full Time,Android,21,131.8,82.0,2780.49,1729.89
293,4.0,Nirav Patel,Android Developer,800000,Bangalore,Full Time,Android,21,131.8,82.0,9756.10,6069.80
294,3.8,Amazon,Android Developer,300000,Bangalore,Full Time,Android,21,131.8,82.0,3658.54,2276.18
295,4.5,FamPay,Android Developer,1128000,Bangalore,Full Time,Android,21,131.8,82.0,13756.10,8558.42
296,3.2,InnoEye Technologies,Android Developer,288000,Bangalore,Full Time,Android,21,131.8,82.0,3512.20,2185.13
297,3.9,AppZoy,Android Developer,228000,Bangalore,Full Time,Android,21,131.8,82.0,2780.49,1729.89
298,2.8,Sprim,Android Developer,600000,Bangalore,Full Time,Android,21,131.8,82.0,7317.07,4552.35
299,4.8,HummingWave Technologies,Android Developer,600000,Bangalore,Full Time,Android,21,131.8,82.0,7317.07,4552.35
300,4.1,XXX Energy Drink,Android Developer,1000000,Bangalore,Full Time,Android,21,131.8,82.0,12195.12,7587.25
301,4.4,Tarams India,Android Developer,900000,Bangalore,Full Time,Android,21,131.8,82.0,10975.61,6828.53
302,3.9,Unizen Technologies,Android Developer,800000,Bangalore,Full Time,Android,21,131.8,82.0,9756.10,6069.80
303,4.0,The Sparks Foundation,Android Developer - Intern,276000,Bangalore,Intern,Android,21,131.8,82.0,3365.85,2094.08
304,4.5,Zoho,Android Developer,1100000,Bangalore,Full Time,Android,21,131.8,82.0,13414.63,8345.98
305,3.6,GoodWorkLabs Services,Android Developer,400000,Bangalore,Full Time,Android,21,131.8,82.0,4878.05,3034.90
306,3.6,PurpleFront,Android Developer,400000,Bangalore,Full Time,Android,21,131.8,82.0,4878.05,3034.90
307,4.1,GeoSpark,Android Developer,800000,Bangalore,Full Time,Android,21,131.8,82.0,9756.10,6069.80
308,4.0,Q,Android Developer,800000,Bangalore,Full Time,Android,21,131.8,82.0,9756.10,6069.80
309,1.8,ICT Health,Android Developer,600000,Bangalore,Full Time,Android,21,131.8,82.0,7317.07,4552.35
310,4.2,Tipstat,Android Developer,1000000,Bangalore,Full Time,Android,21,131.8,82.0,12195.12,7587.25
311,3.7,Arvind Internet,Android Developer,400000,Bangalore,Full Time,Android,21,131.8,82.0,4878.05,3034.90
312,3.9,XYZ,Android Developer,400000,Bangalore,Full Time,Android,21,131.8,82.0,4878.05,3034.90
313,4.2,AppScript Mobile Solutions,Android Developer,300000,Bangalore,Full Time,Android,21,131.8,82.0,3658.54,2276.18
314,4.3,PhonePe,Android Developer,2500000,Bangalore,Full Time,Android,21,131.8,82.0,30487.80,18968.13
315,4.0,Knappily,Android Developer,336000,Bangalore,Full Time,Android,21,131.8,82.0,4097.56,2549.32
316,3.8,Harsha,Android Developer,240000,Bangalore,Full Time,Android,21,131.8,82.0,2926.83,1820.94
317,4.1,LeadSquared,Android Developer,1200000,Bangalore,Full Time,Android,21,131.8,82.0,14634.15,9104.70
318,3.9,Solv (India),Android Developer - Contractor,500000,Bangalore,Contractor,Android,21,131.8,82.0,6097.56,3793.63
319,5.0,Walfin Tech,Android Developer,1200000,Bangalore,Full Time,Android,21,131.8,82.0,14634.15,9104.70
320,4.1,CONZUMEX INDUSTRIES,Android Developer,6900000,Bangalore,Full Time,Android,21,131.8,82.0,84146.34,52352.05
321,4.0,by,Android Developer,468000,Bangalore,Full Time,Android,21,131.8,82.0,5707.32,3550.83
322,3.7,Fincare Small Finanace Bank,Android Developer,800000,Bangalore,Full Time,Android,21,131.8,82.0,9756.10,6069.80
323,5.0,Zingo Hotels,Android Developer,400000,Bangalore,Full Time,Android,21,131.8,82.0,4878.05,3034.90
324,3.0,iHorse Technologies,Android Developer,300000,Bangalore,Full Time,Android,21,131.8,82.0,3658.54,2276.18
325,5.0,DeepBiz,Android Developer,300000,Bangalore,Full Time,Android,21,131.8,82.0,3658.54,2276.18
326,3.7,ITC Infotech,Android Developer,400000,Bangalore,Full Time,Android,21,131.8,82.0,4878.05,3034.90
327,3.6,JustDial,Android Developer,1600000,Bangalore,Full Time,Android,21,131.8,82.0,19512.20,12139.61
328,4.5,Google,Android Developer,2200000,Bangalore,Full Time,Android,21,131.8,82.0,26829.27,16691.96
329,4.0,Fakeeh Technologies,Android Developer,100000,Bangalore,Full Time,Android,21,131.8,82.0,1219.51,758.73
330,3.9,Landmark Group,Android Developer,1000000,Bangalore,Full Time,Android,21,131.8,82.0,12195.12,7587.25
331,4.0,Nones,Android Developer,288000,Bangalore,Full Time,Android,21,131.8,82.0,3512.20,2185.13
332,4.3,Wow Labz,Android Developer - Intern,216000,Bangalore,Intern,Android,21,131.8,82.0,2634.15,1638.85
333,4.2,Juniper Networks,Android Developer,2000000,Bangalore,Full Time,Android,21,131.8,82.0,24390.24,15174.51
334,4.0,eGlu (India),Android Developer,600000,Bangalore,Full Time,Android,21,131.8,82.0,7317.07,4552.35
335,4.5,FamPay,Android Developer - Intern,288000,Bangalore,Intern,Android,21,131.8,82.0,3512.20,2185.13
336,3.0,DaDa,Android Developer,100000,Bangalore,Full Time,Android,21,131.8,82.0,1219.51,758.73
337,3.4,Sun Telematics,Android Developer,132000,Bangalore,Full Time,Android,21,131.8,82.0,1609.76,1001.52
338,4.2,Redhat Safety Training & Consulting,Android Developer,700000,Bangalore,Full Time,Android,21,131.8,82.0,8536.59,5311.08
339,3.0,Vestrics Technologies,Android Developer,1100000,Bangalore,Full Time,Android,21,131.8,82.0,13414.63,8345.98
340,3.7,Saveo,Android Developer,1100000,Bangalore,Full Time,Android,21,131.8,82.0,13414.63,8345.98
341,3.1,HireCraft,Android Developer,324000,Bangalore,Full Time,Android,21,131.8,82.0,3951.22,2458.27
342,3.9,Inkoniq IT Solutions,Android Developer,744000,Bangalore,Full Time,Android,21,131.8,82.0,9073.17,5644.92
343,4.0,StayGlad,Android Developer,1000000,Bangalore,Full Time,Android,21,131.8,82.0,12195.12,7587.25
344,4.7,adeptpros,Android Developer - Intern,108000,Bangalore,Intern,Android,21,131.8,82.0,1317.07,819.42
345,4.0,Visionpix Technologies,Android Developer,700000,Bangalore,Full Time,Android,21,131.8,82.0,8536.59,5311.08
346,4.1,Swiggy,Android Developer,1000000,Bangalore,Full Time,Android,21,131.8,82.0,12195.12,7587.25
347,3.3,Onn Bikes,Android Developer,300000,Bangalore,Full Time,Android,21,131.8,82.0,3658.54,2276.18
348,4.1,Tententen Digital Products,Android Developer,1000000,Bangalore,Full Time,Android,21,131.8,82.0,12195.12,7587.25
349,4.2,Blue Yonder,Android Developer,372000,Bangalore,Full Time,Android,21,131.8,82.0,4536.59,2822.46
350,4.3,AppsXhone,Android Developer,396000,Bangalore,Full Time,Android,21,131.8,82.0,4829.27,3004.55
351,2.2,Pucho,Android Developer - Intern,60000,Bangalore,Intern,Android,21,131.8,82.0,731.71,455.24
352,3.7,Sysfore Technologies,Android Developer,300000,Bangalore,Full Time,Android,21,131.8,82.0,3658.54,2276.18
353,2.4,Rheo TV,Android Developer,396000,Bangalore,Full Time,Android,21,131.8,82.0,4829.27,3004.55
354,4.4,Rangam Infotech,Android Developer,1200000,Bangalore,Full Time,Android,21,131.8,82.0,14634.15,9104.70
355,3.4,Yatra Online Pvt Ltd,Android Developer,1500000,Bangalore,Full Time,Android,21,131.8,82.0,18292.68,11380.88
356,4.1,nSmiles,Android Developer,500000,Bangalore,Full Time,Android,21,131.8,82.0,6097.56,3793.63
357,4.0,Mappedev Technologies,Android Developer,348000,Bangalore,Full Time,Android,21,131.8,82.0,4243.90,2640.36
358,3.4,L Connectt,Android Developer,408000,Bangalore,Full Time,Android,21,131.8,82.0,4975.61,3095.60
359,2.9,LiRCTek,Android Developer,672000,Bangalore,Full Time,Android,21,131.8,82.0,8195.12,5098.63
360,4.0,SaltMines Technologies,Android Developer,400000,Bangalore,Full Time,Android,21,131.8,82.0,4878.05,3034.90
361,4.5,Unnati,Android Developer,1000000,Bangalore,Full Time,Android,21,131.8,82.0,12195.12,7587.25
362,3.2,Shaw Academy,Android Developer,1200000,Bangalore,Full Time,Android,21,131.8,82.0,14634.15,9104.70
363,3.7,Kings Learning,Android Developer,672000,Bangalore,Full Time,Android,21,131.8,82.0,8195.12,5098.63
364,3.7,TechJini,Android Developer,900000,Bangalore,Full Time,Android,21,131.8,82.0,10975.61,6828.53
365,2.6,Technobyte Info Services,Android Developer,192000,Bangalore,Full Time,Android,21,131.8,82.0,2341.46,1456.75
366,3.6,Tech Mahindra,Android Developer,400000,Bangalore,Full Time,Android,21,131.8,82.0,4878.05,3034.90
367,4.2,Mathnasium,Android Developer,264000,Bangalore,Full Time,Android,21,131.8,82.0,3219.51,2003.03
368,4.1,BitClass,Android Developer,1200000,Bangalore,Full Time,Android,21,131.8,82.0,14634.15,9104.70
369,4.3,Josh Talks,Android Developer - Intern,1152000,Bangalore,Intern,Android,21,131.8,82.0,14048.78,8740.52
370,4.3,Coder Camps,Android Developer,100000,Bangalore,Full Time,Android,21,131.8,82.0,1219.51,758.73
371,5.0,Baatu.Tech,Android Developer,1000000,Bangalore,Full Time,Android,21,131.8,82.0,12195.12,7587.25
372,4.3,Coviam,Android Developer,700000,Bangalore,Full Time,Android,21,131.8,82.0,8536.59,5311.08
373,3.5,Transerve,Android Developer,200000,Bangalore,Full Time,Android,21,131.8,82.0,2439.02,1517.45
374,4.0,RentOnGo,Android Developer,960000,Bangalore,Full Time,Android,21,131.8,82.0,11707.32,7283.76
375,4.0,Hudson Agile Technologies,Android Developer,180000,Bangalore,Full Time,Android,21,131.8,82.0,2195.12,1365.71
376,3.5,HousingMan,Android Developer,400000,Bangalore,Full Time,Android,21,131.8,82.0,4878.05,3034.90
377,4.6,Vaayoo,Android Developer,300000,Bangalore,Full Time,Android,21,131.8,82.0,3658.54,2276.18
378,4.0,Priyanka,Android Developer,300000,Bangalore,Full Time,Android,21,131.8,82.0,3658.54,2276.18
379,4.8,Heptagon Technologies,Android Developer,324000,Bangalore,Full Time,Android,21,131.8,82.0,3951.22,2458.27
380,3.9,NDTV Worldwide,Android Developer,192000,Bangalore,Full Time,Android,21,131.8,82.0,2341.46,1456.75
381,3.4,Quikr India,Android Developer - Contractor,400000,Bangalore,Contractor,Android,21,131.8,82.0,4878.05,3034.90
382,4.0,Soedge Technologies Pvt LTD,Android Developer,900000,Bangalore,Full Time,Android,21,131.8,82.0,10975.61,6828.53
383,3.3,Provenlogic,Android Developer,200000,Bangalore,Full Time,Android,21,131.8,82.0,2439.02,1517.45
384,4.1,Tealthcare,Android Developer,1400000,Bangalore,Full Time,Android,21,131.8,82.0,17073.17,10622.15
385,4.4,Intership,Android Developer,240000,Bangalore,Full Time,Android,21,131.8,82.0,2926.83,1820.94
386,2.9,Vikas Global Solutions,Android Developer,276000,Bangalore,Full Time,Android,21,131.8,82.0,3365.85,2094.08
387,4.0,Lotus Cloud,Android Developer,500000,Bangalore,Full Time,Android,21,131.8,82.0,6097.56,3793.63
388,1.0,CEWIDUS Solutions,Android Developer,120000,Bangalore,Full Time,Android,21,131.8,82.0,1463.41,910.47
389,3.9,Thincnext,Android Developer,252000,Bangalore,Full Time,Android,21,131.8,82.0,3073.17,1911.99
390,4.0,Cynosure Corporate Solutions,Android Developer,1300000,Bangalore,Full Time,Android,21,131.8,82.0,15853.66,9863.43
391,3.7,Cosmonet Solutions,Android Developer,400000,Bangalore,Full Time,Android,21,131.8,82.0,4878.05,3034.90
392,3.9,ESDS Software Solution,Android Developer,300000,Bangalore,Full Time,Android,21,131.8,82.0,3658.54,2276.18
393,3.6,Press Ganey,Android Developer,500000,Bangalore,Full Time,Android,21,131.8,82.0,6097.56,3793.63
394,2.9,Woovly,Android Developer,1200000,Bangalore,Full Time,Android,21,131.8,82.0,14634.15,9104.70
395,4.0,Perform Digital,Android Developer,500000,Bangalore,Full Time,Android,21,131.8,82.0,6097.56,3793.63
396,2.0,Pro-Link Technosoft,Android Developer,264000,Bangalore,Full Time,Android,21,131.8,82.0,3219.51,2003.03
397,3.8,Flatworld Solutions,Android Developer,1300000,Bangalore,Full Time,Android,21,131.8,82.0,15853.66,9863.43
398,3.5,Ekagga Technology,Android Developer,300000,Bangalore,Full Time,Android,21,131.8,82.0,3658.54,2276.18
399,4.4,Emilda Solutions,Android Developer,500000,Bangalore,Full Time,Android,21,131.8,82.0,6097.56,3793.63
400,4.1,Valtech,Android Developer,600000,Bangalore,Full Time,Android,21,131.8,82.0,7317.07,4552.35
401,4.0,Falabella India,Android Developer,1600000,Bangalore,Full Time,Android,21,131.8,82.0,19512.20,12139.61
402,3.9,Kirusa,Android Developer,1100000,Bangalore,Full Time,Android,21,131.8,82.0,13414.63,8345.98
403,3.9,Genpact,Android Developer,500000,Bangalore,Full Time,Android,21,131.8,82.0,6097.56,3793.63
404,4.5,Bizom,Android Developer - Intern,312000,Bangalore,Intern,Android,21,131.8,82.0,3804.88,2367.22
405,3.1,Quest Global,Android Developer,600000,Bangalore,Full Time,Android,21,131.8,82.0,7317.07,4552.35
406,4.6,Google-eLearn,Android Developer,660000,Bangalore,Full Time,Android,21,131.8,82.0,8048.78,5007.59
407,3.0,XENOPS TECHNOLOGIES,Android Developer,500000,Bangalore,Full Time,Android,21,131.8,82.0,6097.56,3793.63
408,4.2,Hashtaag,Android Developer,200000,Bangalore,Full Time,Android,21,131.8,82.0,2439.02,1517.45
409,2.2,Neutrinos Solutions,Android Developer,100000,Bangalore,Full Time,Android,21,131.8,82.0,1219.51,758.73
410,4.0,Intellicar,Android Developer,700000,Bangalore,Full Time,Android,21,131.8,82.0,8536.59,5311.08
411,3.9,Reliance Industries,Android Developer,1200000,Bangalore,Full Time,Android,21,131.8,82.0,14634.15,9104.70
412,4.1,B-Mates Technologies,Android Developer,576000,Bangalore,Full Time,Android,21,131.8,82.0,7024.39,4370.26
413,4.2,Johnson & Johnson,Android Developer,700000,Bangalore,Full Time,Android,21,131.8,82.0,8536.59,5311.08
414,4.3,Vatsal Technosoft,Android Developer,192000,Bangalore,Full Time,Android,21,131.8,82.0,2341.46,1456.75
415,4.9,AppBrowzer,Android Developer,600000,Bangalore,Full Time,Android,21,131.8,82.0,7317.07,4552.35
416,4.7,IOO Labs,Android Developer,300000,Bangalore,Full Time,Android,21,131.8,82.0,3658.54,2276.18
417,4.1,Tealthcare,Android Developer - Intern,144000,Bangalore,Intern,Android,21,131.8,82.0,1756.10,1092.56
418,4.5,IngroInfo Software Solutions,Android Developer,228000,Bangalore,Full Time,Android,21,131.8,82.0,2780.49,1729.89
419,4.5,ISKCON Bangalore,Android Developer,500000,Bangalore,Full Time,Android,21,131.8,82.0,6097.56,3793.63
420,4.5,TechManyata Software Solutions,Android Developer,192000,Bangalore,Full Time,Android,21,131.8,82.0,2341.46,1456.75
421,4.6,Palle Technology,Android Developer,72000,Bangalore,Full Time,Android,21,131.8,82.0,878.05,546.28
422,4.3,Tarang,Android Developer,400000,Bangalore,Full Time,Android,21,131.8,82.0,4878.05,3034.90
